TEMPERATURE_F,ANOMALY_F,MONTH,STATE_ABBR,FIPS
36.0,6.6,1,KS,01001
32.7,6.8,1,KS,01001
37.3,5.9,1,KS,01001
32.3,3.8,1,KS,01001
38.0,7.4,1,KS,01001
31.1,6.4,1,KS,01001
36.3,6.3,1,KS,01001
34.3,5.9,1,KS,01001
38.3,5.9,1,KS,01001
40.4,7.5,1,KS,01001
26.5,-0.6,1,KS,01001
36.9,5.0,1,KS,01001
32.0,5.6,1,KS,01001
31.6,5.6,1,KS,01001
36.9,7.7,1,KS,01001
37.0,5.5,1,KS,01001
37.8,6.2,1,KS,01001
38.9,7.2,1,KS,01001
27.6,1.6,1,KS,01001
33.5,6.0,1,KS,01001
31.8,6.3,1,KS,01001
34.5,6.6,1,KS,01001
34.5,4.8,1,KS,01001
37.2,5.9,1,KS,01001
30.9,3.0,1,KS,01001
33.6,5.5,1,KS,01001
31.0,2.1,1,KS,01001
34.0,3.8,1,KS,01001
35.4,6.8,1,KS,01001
33.3,6.2,1,KS,01001
29.5,1.5,1,KS,01001
29.4,2.0,1,KS,01001
32.8,2.3,1,KS,01001
32.6,2.8,1,KS,01001
28.8,0.6,1,KS,01001
36.4,6.6,1,KS,01001
31.1,1.5,1,KS,01001
38.2,6.5,1,KS,01001
35.7,6.2,1,KS,01001
32.6,2.4,1,KS,01001
32.8,3.1,1,KS,01001
32.1,6.5,1,KS,01001
33.4,6.6,1,KS,01001
30.5,5.9,1,KS,01001
34.8,7.0,1,KS,01001
31.7,2.5,1,KS,01001
36.3,5.7,1,KS,01001
35.7,5.2,1,KS,01001
39.1,6.4,1,KS,01001
30.0,1.7,1,KS,01001
34.4,7.3,1,KS,01001
32.6,5.6,1,KS,01001
36.7,7.0,1,KS,01001
28.9,0.9,1,KS,01001
35.0,6.9,1,KS,01001
34.6,6.2,1,KS,01001
34.8,6.4,1,KS,01001
29.5,5.0,1,KS,01001
35.6,3.8,1,KS,01001
35.6,7.0,1,KS,01001
31.2,5.2,1,KS,01001
38.7,6.0,1,KS,01001
33.7,6.4,1,KS,01001
33.8,1.8,1,KS,01001
30.1,5.8,1,KS,01001
38.2,6.6,1,KS,01001
31.1,2.1,1,KS,01001
27.9,2.0,1,KS,01001
35.0,6.9,1,KS,01001
30.8,4.3,1,KS,01001
32.5,5.5,1,KS,01001
33.1,4.0,1,KS,01001
29.0,3.0,1,KS,01001
31.7,5.9,1,KS,01001
35.9,5.7,1,KS,01001
27.8,1.2,1,KS,01001
35.2,5.4,1,KS,01001
30.6,6.1,1,KS,01001
34.0,5.1,1,KS,01001
32.2,5.8,1,KS,01001
30.0,2.9,1,KS,01001
31.6,3.1,1,KS,01001
32.0,4.4,1,KS,01001
33.4,5.6,1,KS,01001
30.1,1.9,1,KS,01001
36.8,6.3,1,KS,01001
34.6,3.0,1,KS,01001
33.6,6.4,1,KS,01001
28.7,1.7,1,KS,01001
26.4,-0.7,1,KS,01001
29.3,4.0,1,KS,01001
34.1,4.8,1,KS,01001
32.7,1.8,1,KS,01001
33.7,2.2,1,KS,01001
38.2,6.6,1,KS,01001
28.0,1.1,1,KS,01001
30.3,2.0,1,KS,01001
33.6,6.7,1,KS,01001
27.9,0.0,1,KS,01001
29.6,4.9,1,KS,01001
29.7,1.5,1,KS,01001
38.2,6.5,1,KS,01001
37.7,7.4,1,KS,01001
34.8,7.4,1,KS,01001
43.4,9.2,1,KY,01001
44.8,9.2,1,KY,01001
41.9,9.7,1,KY,01001
42.8,8.9,1,KY,01001
44.1,9.0,1,KY,01001
41.6,9.0,1,KY,01001
41.5,6.8,1,KY,01001
39.0,8.9,1,KY,01001
41.6,9.9,1,KY,01001
41.0,8.3,1,KY,01001
42.2,9.3,1,KY,01001
40.1,9.3,1,KY,01001
42.9,8.3,1,KY,01001
41.4,8.7,1,KY,01001
41.8,9.0,1,KY,01001
44.8,10.3,1,KY,01001
43.9,9.5,1,KY,01001
43.5,7.7,1,KY,01001
39.2,8.6,1,KY,01001
43.3,8.9,1,KY,01001
41.0,10.0,1,KY,01001
40.6,8.5,1,KY,01001
42.3,8.9,1,KY,01001
44.5,9.3,1,KY,01001
42.1,9.7,1,KY,01001
42.6,7.7,1,KY,01001
43.9,8.6,1,KY,01001
43.0,9.5,1,KY,01001
44.4,8.8,1,KY,01001
41.7,8.5,1,KY,01001
44.3,9.8,1,KY,01001
41.2,8.5,1,KY,01001
42.6,8.7,1,KY,01001
42.1,10.2,1,KY,01001
40.8,8.9,1,KY,01001
42.7,7.8,1,KY,01001
41.7,9.8,1,KY,01001
43.4,8.1,1,KY,01001
40.8,9.8,1,KY,01001
42.4,9.1,1,KY,01001
40.4,9.6,1,KY,01001
43.3,8.4,1,KY,01001
43.1,9.8,1,KY,01001
43.5,9.5,1,KY,01001
40.1,8.4,1,KY,01001
41.0,7.9,1,KY,01001
42.1,9.4,1,KY,01001
40.1,6.6,1,KY,01001
41.3,9.9,1,KY,01001
43.6,9.6,1,KY,01001
41.7,8.7,1,KY,01001
40.7,9.6,1,KY,01001
43.4,8.5,1,KY,01001
44.2,9.9,1,KY,01001
41.9,8.1,1,KY,01001
41.1,8.7,1,KY,01001
42.5,10.0,1,KY,01001
42.1,8.3,1,KY,01001
39.0,8.7,1,KY,01001
42.0,7.5,1,KY,01001
42.6,7.4,1,KY,01001
42.6,9.6,1,KY,01001
42.3,7.6,1,KY,01001
41.7,8.4,1,KY,01001
42.8,8.4,1,KY,01001
42.0,7.4,1,KY,01001
40.7,6.5,1,KY,01001
40.2,8.8,1,KY,01001
41.9,8.7,1,KY,01001
42.8,9.0,1,KY,01001
44.5,9.2,1,KY,01001
43.6,8.7,1,KY,01001
43.2,9.2,1,KY,01001
42.4,7.4,1,KY,01001
43.5,9.8,1,KY,01001
42.4,9.0,1,KY,01001
42.3,8.4,1,KY,01001
42.5,9.3,1,KY,01001
43.3,8.2,1,KY,01001
42.6,8.1,1,KY,01001
40.1,9.2,1,KY,01001
41.0,8.7,1,KY,01001
41.8,8.8,1,KY,01001
42.4,9.8,1,KY,01001
43.5,9.0,1,KY,01001
44.1,8.6,1,KY,01001
41.7,9.4,1,KY,01001
41.9,8.6,1,KY,01001
44.9,10.3,1,KY,01001
42.0,9.1,1,KY,01001
41.1,9.5,1,KY,01001
43.6,9.9,1,KY,01001
39.9,8.7,1,KY,01001
41.1,9.9,1,KY,01001
42.8,8.0,1,KY,01001
40.4,9.4,1,KY,01001
42.2,7.5,1,KY,01001
42.6,7.6,1,KY,01001
42.3,8.9,1,KY,01001
42.6,8.2,1,KY,01001
40.8,9.6,1,KY,01001
42.0,8.2,1,KY,01001
41.0,8.5,1,KY,01001
43.5,9.0,1,KY,01001
41.6,10.1,1,KY,01001
40.7,9.3,1,KY,01001
44.8,9.3,1,KY,01001
41.2,9.0,1,KY,01001
42.9,9.4,1,KY,01001
44.3,9.0,1,KY,01001
44.3,8.8,1,KY,01001
40.2,9.5,1,KY,01001
42.5,9.4,1,KY,01001
44.8,9.6,1,KY,01001
42.1,9.4,1,KY,01001
43.1,8.2,1,KY,01001
43.2,9.6,1,KY,01001
42.6,7.2,1,KY,01001
42.4,8.6,1,KY,01001
42.3,10.2,1,KY,01001
58.1,6.6,1,LA,01001
56.9,6.5,1,LA,01001
58.6,6.9,1,LA,01001
59.5,6.9,1,LA,01001
55.7,6.2,1,LA,01001
57.1,7.1,1,LA,01001
52.2,7.0,1,LA,01001
52.2,7.1,1,LA,01001
52.6,6.9,1,LA,01001
58.4,6.9,1,LA,01001
53.7,7.3,1,LA,01001
59.2,6.7,1,LA,01001
55.0,7.2,1,LA,01001
50.7,6.3,1,LA,01001
55.4,6.9,1,LA,01001
53.0,6.6,1,LA,01001
57.6,6.7,1,LA,01001
53.0,7.9,1,LA,01001
56.0,6.2,1,LA,01001
56.6,6.3,1,LA,01001
54.4,7.6,1,LA,01001
54.0,6.2,1,LA,01001
59.4,6.9,1,LA,01001
58.3,6.6,1,LA,01001
52.1,6.9,1,LA,01001
60.0,6.3,1,LA,01001
58.2,6.4,1,LA,01001
58.6,6.9,1,LA,01001
60.2,6.2,1,LA,01001
54.5,6.9,1,LA,01001
51.3,6.7,1,LA,01001
57.5,6.5,1,LA,01001
54.0,7.8,1,LA,01001
51.8,7.1,1,LA,01001
53.4,5.9,1,LA,01001
59.2,6.6,1,LA,01001
52.1,6.7,1,LA,01001
60.4,6.4,1,LA,01001
56.5,5.8,1,LA,01001
55.5,6.6,1,LA,01001
52.9,6.8,1,LA,01001
53.1,7.1,1,LA,01001
53.7,6.3,1,LA,01001
59.3,6.5,1,LA,01001
59.7,6.5,1,LA,01001
55.7,6.2,1,LA,01001
59.1,6.8,1,LA,01001
58.8,6.6,1,LA,01001
56.9,6.1,1,LA,01001
58.8,6.8,1,LA,01001
59.9,7.1,1,LA,01001
57.4,6.5,1,LA,01001
56.3,6.1,1,LA,01001
54.8,7.5,1,LA,01001
60.3,6.1,1,LA,01001
51.3,6.8,1,LA,01001
59.6,7.1,1,LA,01001
55.5,6.9,1,LA,01001
56.2,6.7,1,LA,01001
51.5,6.6,1,LA,01001
57.8,6.6,1,LA,01001
52.5,7.6,1,LA,01001
55.8,5.8,1,LA,01001
53.0,6.4,1,LA,01001
28.5,11.1,1,ME,01001
18.8,9.9,1,ME,01001
29.5,10.5,1,ME,01001
23.8,12.0,1,ME,01001
29.2,10.9,1,ME,01001
28.5,11.5,1,ME,01001
30.6,10.6,1,ME,01001
30.5,10.8,1,ME,01001
26.6,12.5,1,ME,01001
25.0,11.2,1,ME,01001
21.4,11.1,1,ME,01001
30.4,10.8,1,ME,01001
22.3,11.3,1,ME,01001
28.6,11.1,1,ME,01001
28.0,10.8,1,ME,01001
30.8,10.4,1,ME,01001
38.3,9.1,1,MD,01001
43.9,9.9,1,MD,01001
41.5,10.4,1,MD,01001
44.2,9.6,1,MD,01001
43.0,9.5,1,MD,01001
40.2,10.3,1,MD,01001
41.4,10.2,1,MD,01001
44.0,9.4,1,MD,01001
44.4,9.6,1,MD,01001
40.4,10.1,1,MD,01001
34.8,8.9,1,MD,01001
41.3,10.3,1,MD,01001
41.7,10.3,1,MD,01001
42.3,9.4,1,MD,01001
42.0,10.1,1,MD,01001
43.2,9.5,1,MD,01001
42.6,9.3,1,MD,01001
44.7,9.5,1,MD,01001
44.8,8.9,1,MD,01001
43.5,9.1,1,MD,01001
39.4,9.5,1,MD,01001
44.6,9.5,1,MD,01001
45.2,9.1,1,MD,01001
43.9,10.7,1,MD,01001
43.2,9.4,1,MD,01001
39.6,10.0,1,MA,01001
31.8,11.4,1,MA,01001
38.3,10.5,1,MA,01001
40.4,10.3,1,MA,01001
35.3,10.2,1,MA,01001
32.7,11.8,1,MA,01001
34.4,11.4,1,MA,01001
33.5,11.4,1,MA,01001
35.5,11.2,1,MA,01001
40.9,10.1,1,MA,01001
36.8,10.8,1,MA,01001
38.7,10.8,1,MA,01001
37.3,10.7,1,MA,01001
34.5,11.7,1,MA,01001
28.4,10.7,1,MI,01001
23.6,8.8,1,MI,01001
32.4,9.1,1,MI,01001
27.7,10.0,1,MI,01001
28.7,10.5,1,MI,01001
30.9,11.4,1,MI,01001
20.5,9.7,1,MI,01001
31.7,9.8,1,MI,01001
31.6,11.0,1,MI,01001
29.0,9.8,1,MI,01001
33.8,10.0,1,MI,01001
32.2,9.9,1,MI,01001
32.0,10.1,1,MI,01001
33.2,10.5,1,MI,01001
28.3,10.0,1,MI,01001
26.8,10.1,1,MI,01001
23.5,9.4,1,MI,01001
29.0,11.0,1,MI,01001
31.6,10.1,1,MI,01001
27.2,10.8,1,MI,01001
24.8,9.4,1,MI,01001
21.6,10.0,1,MI,01001
31.7,10.1,1,MI,01001
27.3,10.0,1,MI,01001
31.7,10.6,1,MI,01001
30.2,11.2,1,MI,01001
19.4,10.1,1,MI,01001
29.6,11.0,1,MI,01001
31.0,10.2,1,MI,01001
32.2,10.5,1,MI,01001
21.8,9.9,1,MI,01001
32.0,11.9,1,MI,01001
31.5,10.2,1,MI,01001
31.1,9.8,1,MI,01001
29.8,11.1,1,MI,01001
19.7,10.4,1,MI,01001
30.0,10.5,1,MI,01001
31.8,10.4,1,MI,01001
32.7,10.3,1,MI,01001
28.3,11.1,1,MI,01001
31.0,9.3,1,MI,01001
22.4,10.0,1,MI,01001
29.4,9.9,1,MI,01001
32.0,11.2,1,MI,01001
29.4,10.0,1,MI,01001
32.9,10.3,1,MI,01001
31.1,10.1,1,MI,01001
22.1,7.6,1,MI,01001
24.3,8.8,1,MI,01001
33.3,10.5,1,MI,01001
28.9,9.1,1,MI,01001
21.2,9.3,1,MI,01001
29.5,8.8,1,MI,01001
29.7,10.5,1,MI,01001
24.7,10.4,1,MI,01001
31.0,10.6,1,MI,01001
28.3,11.1,1,MI,01001
34.0,10.0,1,MI,01001
30.0,9.9,1,MI,01001
27.1,10.4,1,MI,01001
31.8,9.5,1,MI,01001
30.3,9.9,1,MI,01001
31.9,10.6,1,MI,01001
30.5,9.6,1,MI,01001
28.7,11.3,1,MI,01001
20.5,9.6,1,MI,01001
28.7,10.7,1,MI,01001
27.5,10.9,1,MI,01001
26.6,10.7,1,MI,01001
32.3,9.1,1,MI,01001
27.1,9.8,1,MI,01001
28.2,11.2,1,MI,01001
31.5,10.5,1,MI,01001
32.7,10.3,1,MI,01001
33.2,10.5,1,MI,01001
32.1,11.3,1,MI,01001
24.2,8.7,1,MI,01001
31.3,10.1,1,MI,01001
32.0,11.4,1,MI,01001
33.3,10.0,1,MI,01001
31.6,9.9,1,MI,01001
33.5,10.0,1,MI,01001
28.4,10.6,1,MI,01001
16.6,11.2,1,MN,01001
18.6,8.4,1,MN,01001
12.4,8.7,1,MN,01001
12.6,10.8,1,MN,01001
16.8,8.7,1,MN,01001
14.0,5.0,1,MN,01001
18.4,5.9,1,MN,01001
16.9,5.0,1,MN,01001
16.4,10.5,1,MN,01001
18.0,7.2,1,MN,01001
15.8,11.3,1,MN,01001
14.7,4.9,1,MN,01001
19.0,9.4,1,MN,01001
11.7,7.1,1,MN,01001
12.2,9.8,1,MN,01001
14.2,9.5,1,MN,01001
17.2,5.5,1,MN,01001
16.9,11.0,1,MN,01001
20.4,8.8,1,MN,01001
19.6,8.4,1,MN,01001
14.0,8.0,1,MN,01001
19.2,6.3,1,MN,01001
21.0,8.4,1,MN,01001
19.5,7.4,1,MN,01001
21.0,9.5,1,MN,01001
13.2,6.5,1,MN,01001
18.9,8.2,1,MN,01001
22.7,8.5,1,MN,01001
14.0,10.2,1,MN,01001
18.4,9.2,1,MN,01001
14.4,11.4,1,MN,01001
17.4,5.1,1,MN,01001
18.3,10.6,1,MN,01001
15.4,6.6,1,MN,01001
10.2,10.4,1,MN,01001
12.7,11.4,1,MN,01001
14.9,4.6,1,MN,01001
14.0,10.1,1,MN,01001
11.4,11.0,1,MN,01001
18.2,6.5,1,MN,01001
15.8,4.9,1,MN,01001
16.6,5.1,1,MN,01001
16.8,6.5,1,MN,01001
11.0,8.3,1,MN,01001
9.4,8.4,1,MN,01001
18.2,5.6,1,MN,01001
16.3,7.2,1,MN,01001
17.5,10.0,1,MN,01001
16.9,9.8,1,MN,01001
19.8,8.2,1,MN,01001
16.8,5.3,1,MN,01001
17.4,5.5,1,MN,01001
16.7,4.3,1,MN,01001
10.8,7.2,1,MN,01001
20.2,8.4,1,MN,01001
13.5,8.5,1,MN,01001
9.6,8.0,1,MN,01001
18.7,11.6,1,MN,01001
16.0,4.6,1,MN,01001
10.0,7.5,1,MN,01001
14.3,7.1,1,MN,01001
19.8,8.7,1,MN,01001
9.8,7.8,1,MN,01001
16.3,4.8,1,MN,01001
15.9,5.3,1,MN,01001
19.3,7.9,1,MN,01001
16.8,4.1,1,MN,01001
9.7,9.9,1,MN,01001
14.1,11.0,1,MN,01001
19.0,7.4,1,MN,01001
17.3,8.3,1,MN,01001
17.0,5.8,1,MN,01001
16.0,8.2,1,MN,01001
19.2,7.8,1,MN,01001
13.6,5.9,1,MN,01001
14.2,5.5,1,MN,01001
15.8,9.8,1,MN,01001
13.4,5.4,1,MN,01001
21.6,9.3,1,MN,01001
14.8,10.0,1,MN,01001
18.7,6.8,1,MN,01001
19.8,8.8,1,MN,01001
17.7,5.4,1,MN,01001
13.0,6.8,1,MN,01001
22.4,9.4,1,MN,01001
17.3,7.8,1,MN,01001
16.0,5.0,1,MN,01001
55.0,6.8,1,MS,01001
47.6,8.2,1,MS,01001
54.8,6.3,1,MS,01001
50.3,6.4,1,MS,01001
47.9,8.3,1,MS,01001
50.0,7.6,1,MS,01001
49.8,7.2,1,MS,01001
51.4,8.0,1,MS,01001
50.1,7.4,1,MS,01001
49.9,6.7,1,MS,01001
54.6,7.4,1,MS,01001
53.3,6.5,1,MS,01001
50.8,7.5,1,MS,01001
50.5,9.2,1,MS,01001
53.9,6.6,1,MS,01001
54.4,6.7,1,MS,01001
48.7,8.3,1,MS,01001
55.5,6.7,1,MS,01001
54.6,6.6,1,MS,01001
56.4,6.7,1,MS,01001
55.2,6.4,1,MS,01001
50.5,7.6,1,MS,01001
57.4,6.7,1,MS,01001
57.1,6.5,1,MS,01001
53.5,6.9,1,MS,01001
52.8,8.3,1,MS,01001
53.8,9.3,1,MS,01001
53.4,8.2,1,MS,01001
49.2,7.7,1,MS,01001
57.3,6.7,1,MS,01001
53.2,6.6,1,MS,01001
54.7,7.1,1,MS,01001
55.0,7.0,1,MS,01001
54.1,6.3,1,MS,01001
51.5,6.6,1,MS,01001
49.1,7.5,1,MS,01001
55.9,7.1,1,MS,01001
52.4,6.7,1,MS,01001
55.0,6.8,1,MS,01001
50.9,6.1,1,MS,01001
49.9,8.2,1,MS,01001
52.6,9.1,1,MS,01001
54.2,6.4,1,MS,01001
51.0,7.3,1,MS,01001
52.2,6.3,1,MS,01001
56.4,7.3,1,MS,01001
48.6,8.4,1,MS,01001
49.8,7.0,1,MS,01001
49.4,6.3,1,MS,01001
50.8,6.2,1,MS,01001
52.2,6.7,1,MS,01001
51.6,7.4,1,MS,01001
51.5,8.0,1,MS,01001
49.7,8.1,1,MS,01001
56.6,6.9,1,MS,01001
55.2,6.4,1,MS,01001
54.9,6.3,1,MS,01001
49.6,7.8,1,MS,01001
48.6,8.3,1,MS,01001
50.7,9.1,1,MS,01001
53.0,6.7,1,MS,01001
52.1,6.6,1,MS,01001
53.6,8.7,1,MS,01001
53.8,6.8,1,MS,01001
53.3,6.7,1,MS,01001
56.3,6.7,1,MS,01001
51.5,8.3,1,MS,01001
51.3,8.8,1,MS,01001
49.1,8.2,1,MS,01001
47.8,8.1,1,MS,01001
48.0,8.2,1,MS,01001
49.4,8.5,1,MS,01001
49.0,8.1,1,MS,01001
55.8,6.9,1,MS,01001
54.0,7.6,1,MS,01001
51.6,7.8,1,MS,01001
53.8,6.1,1,MS,01001
49.7,6.7,1,MS,01001
55.3,6.2,1,MS,01001
50.7,6.9,1,MS,01001
49.8,7.5,1,MS,01001
53.4,7.7,1,MS,01001
31.8,8.5,1,MO,01001
30.9,6.3,1,MO,01001
29.9,6.7,1,MO,01001
35.3,8.4,1,MO,01001
40.5,6.8,1,MO,01001
39.0,6.8,1,MO,01001
38.0,8.2,1,MO,01001
37.2,7.4,1,MO,01001
40.6,8.0,1,MO,01001
36.4,8.3,1,MO,01001
32.5,6.7,1,MO,01001
42.4,7.5,1,MO,01001
32.5,7.4,1,MO,01001
37.1,8.5,1,MO,01001
39.0,8.0,1,MO,01001
41.2,8.7,1,MO,01001
34.3,8.1,1,MO,01001
41.4,8.2,1,MO,01001
36.2,8.2,1,MO,01001
39.8,8.1,1,MO,01001
34.4,8.2,1,MO,01001
38.7,6.5,1,MO,01001
31.0,6.9,1,MO,01001
33.7,7.1,1,MO,01001
32.1,6.8,1,MO,01001
38.7,8.5,1,MO,01001
36.9,8.6,1,MO,01001
38.2,7.9,1,MO,01001
40.0,7.7,1,MO,01001
38.2,7.0,1,MO,01001
31.9,7.3,1,MO,01001
31.4,6.9,1,MO,01001
38.3,7.3,1,MO,01001
39.7,7.3,1,MO,01001
44.2,7.9,1,MO,01001
37.9,8.3,1,MO,01001
37.7,8.2,1,MO,01001
30.9,7.5,1,MO,01001
38.8,7.0,1,MO,01001
32.0,7.6,1,MO,01001
30.6,7.5,1,MO,01001
37.4,7.8,1,MO,01001
38.2,7.4,1,MO,01001
30.4,5.9,1,MO,01001
36.0,8.6,1,MO,01001
40.8,8.0,1,MO,01001
39.2,8.2,1,MO,01001
34.9,7.6,1,MO,01001
40.6,7.5,1,MO,01001
39.3,8.6,1,MO,01001
36.2,8.4,1,MO,01001
31.5,7.6,1,MO,01001
38.9,7.5,1,MO,01001
35.3,8.4,1,MO,01001
39.7,7.1,1,MO,01001
31.6,6.8,1,MO,01001
36.2,8.5,1,MO,01001
32.7,7.8,1,MO,01001
33.0,7.6,1,MO,01001
42.0,7.6,1,MO,01001
32.6,7.8,1,MO,01001
39.8,8.0,1,MO,01001
39.2,8.3,1,MO,01001
33.1,7.5,1,MO,01001
30.1,7.1,1,MO,01001
39.4,8.6,1,MO,01001
43.4,8.8,1,MO,01001
37.8,8.6,1,MO,01001
34.0,7.9,1,MO,01001
36.4,8.6,1,MO,01001
37.7,8.3,1,MO,01001
43.4,8.1,1,MO,01001
42.3,8.6,1,MO,01001
30.0,7.2,1,MO,01001
41.7,8.3,1,MO,01001
38.6,8.5,1,MO,01001
40.7,7.2,1,MO,01001
44.3,7.8,1,MO,01001
39.8,8.2,1,MO,01001
36.4,8.1,1,MO,01001
39.2,7.9,1,MO,01001
35.2,8.5,1,MO,01001
34.3,7.7,1,MO,01001
39.0,7.6,1,MO,01001
39.6,8.0,1,MO,01001
30.0,7.2,1,MO,01001
34.5,8.3,1,MO,01001
34.3,8.1,1,MO,01001
33.9,7.8,1,MO,01001
39.7,8.1,1,MO,01001
42.6,8.4,1,MO,01001
38.0,8.8,1,MO,01001
38.3,7.4,1,MO,01001
39.4,8.2,1,MO,01001
39.4,8.5,1,MO,01001
38.5,8.4,1,MO,01001
35.8,8.6,1,MO,01001
31.0,8.3,1,MO,01001
31.1,7.9,1,MO,01001
42.8,9.0,1,MO,01001
40.3,8.1,1,MO,01001
32.2,7.2,1,MO,01001
42.3,7.8,1,MO,01001
39.5,5.9,1,MO,01001
31.4,7.7,1,MO,01001
40.4,6.6,1,MO,01001
39.4,7.7,1,MO,01001
38.7,7.5,1,MO,01001
37.0,8.7,1,MO,01001
38.9,8.6,1,MO,01001
40.6,7.5,1,MO,01001
38.3,7.2,1,MO,01001
29.8,7.6,1,MO,01001
39.1,7.6,1,MO,01001
38.8,8.3,1,MO,01001
17.4,0.6,1,MT,01001
24.8,5.0,1,MT,01001
21.1,7.6,1,MT,01001
23.1,3.1,1,MT,01001
24.3,4.7,1,MT,01001
24.2,8.3,1,MT,01001
27.2,7.2,1,MT,01001
27.0,10.0,1,MT,01001
24.4,8.8,1,MT,01001
15.4,8.9,1,MT,01001
19.8,7.8,1,MT,01001
18.9,1.2,1,MT,01001
22.3,8.0,1,MT,01001
26.9,8.0,1,MT,01001
24.5,5.7,1,MT,01001
19.4,1.5,1,MT,01001
24.5,9.8,1,MT,01001
26.5,9.8,1,MT,01001
27.2,6.2,1,MT,01001
21.6,2.6,1,MT,01001
18.4,6.6,1,MT,01001
21.8,2.0,1,MT,01001
25.1,5.6,1,MT,01001
25.2,3.5,1,MT,01001
24.5,5.3,1,MT,01001
22.3,8.8,1,MT,01001
26.2,6.2,1,MT,01001
17.9,6.9,1,MT,01001
19.5,1.0,1,MT,01001
21.4,3.1,1,MT,01001
25.4,3.6,1,MT,01001
23.4,3.0,1,MT,01001
28.4,8.1,1,MT,01001
20.3,2.1,1,MT,01001
27.5,9.0,1,MT,01001
19.3,7.1,1,MT,01001
26.1,9.2,1,MT,01001
25.1,6.9,1,MT,01001
21.9,3.6,1,MT,01001
22.2,8.3,1,MT,01001
22.1,1.9,1,MT,01001
17.2,7.4,1,MT,01001
14.6,6.9,1,MT,01001
25.7,8.6,1,MT,01001
25.6,3.6,1,MT,01001
14.6,8.7,1,MT,01001
19.6,0.9,1,MT,01001
25.6,4.3,1,MT,01001
25.0,3.2,1,MT,01001
26.8,8.3,1,MT,01001
25.8,11.0,1,MT,01001
27.2,9.1,1,MT,01001
16.2,7.4,1,MT,01001
25.7,4.9,1,MT,01001
21.2,8.2,1,MT,01001
27.8,7.0,1,MT,01001
27.1,4.2,1,NE,01001
23.0,3.8,1,NE,01001
22.9,0.1,1,NE,01001
25.7,0.6,1,NE,01001
23.6,1.6,1,NE,01001
24.1,4.4,1,NE,01001
23.5,0.5,1,NE,01001
21.5,2.5,1,NE,01001
22.5,1.5,1,NE,01001
26.7,4.4,1,NE,01001
24.3,5.2,1,NE,01001
26.1,5.0,1,NE,01001
28.3,6.4,1,NE,01001
20.4,2.9,1,NE,01001
24.9,-0.6,1,NE,01001
24.4,3.4,1,NE,01001
24.8,-0.3,1,NE,01001
27.5,4.8,1,NE,01001
25.1,5.0,1,NE,01001
23.3,4.3,1,NE,01001
24.5,2.5,1,NE,01001
20.6,2.9,1,NE,01001
25.5,2.9,1,NE,01001
25.4,1.9,1,NE,01001
23.4,-1.6,1,NE,01001
19.8,2.1,1,NE,01001
25.3,5.2,1,NE,01001
26.4,5.5,1,NE,01001
26.0,-0.5,1,NE,01001
27.5,4.9,1,NE,01001
27.8,3.6,1,NE,01001
26.0,1.5,1,NE,01001
27.3,2.2,1,NE,01001
28.8,5.5,1,NE,01001
22.4,-0.8,1,NE,01001
22.8,2.8,1,NE,01001
26.6,2.3,1,NE,01001
22.0,0.2,1,NE,01001
24.0,3.6,1,NE,01001
26.7,4.5,1,NE,01001
27.2,4.9,1,NE,01001
28.0,3.2,1,NE,01001
25.7,0.7,1,NE,01001
26.8,0.8,1,NE,01001
21.9,2.6,1,NE,01001
23.4,1.3,1,NE,01001
25.4,3.8,1,NE,01001
28.2,4.8,1,NE,01001
29.5,6.4,1,NE,01001
27.1,4.1,1,NE,01001
23.9,-0.3,1,NE,01001
22.8,3.1,1,NE,01001
24.3,-0.5,1,NE,01001
21.3,2.8,1,NE,01001
28.6,6.4,1,NE,01001
24.2,0.5,1,NE,01001
23.9,1.2,1,NE,01001
22.8,2.1,1,NE,01001
23.2,0.5,1,NE,01001
23.5,4.2,1,NE,01001
26.4,4.8,1,NE,01001
23.9,-0.2,1,NE,01001
24.9,4.2,1,NE,01001
29.9,6.2,1,NE,01001
28.9,5.6,1,NE,01001
29.2,6.5,1,NE,01001
29.5,5.9,1,NE,01001
24.3,-0.4,1,NE,01001
26.9,3.3,1,NE,01001
22.1,3.6,1,NE,01001
24.6,4.6,1,NE,01001
26.6,5.3,1,NE,01001
26.6,1.2,1,NE,01001
30.2,6.1,1,NE,01001
21.7,1.8,1,NE,01001
28.3,5.7,1,NE,01001
27.1,5.6,1,NE,01001
26.8,5.6,1,NE,01001
25.3,0.5,1,NE,01001
27.8,5.7,1,NE,01001
23.4,2.1,1,NE,01001
25.2,3.8,1,NE,01001
23.6,1.4,1,NE,01001
23.4,4.1,1,NE,01001
28.7,5.4,1,NE,01001
24.0,1.4,1,NE,01001
21.7,3.4,1,NE,01001
23.6,2.9,1,NE,01001
25.8,5.6,1,NE,01001
21.2,2.8,1,NE,01001
27.9,4.3,1,NE,01001
23.6,3.9,1,NE,01001
27.3,5.0,1,NE,01001
30.6,0.2,1,NV,01001
42.6,-0.8,1,NV,01001
28.1,-3.1,1,NV,01001
22.8,-1.8,1,NV,01001
32.7,1.5,1,NV,01001
23.5,-1.8,1,NV,01001
28.3,-0.2,1,NV,01001
26.0,-1.6,1,NV,01001
33.7,-0.7,1,NV,01001
28.6,-2.7,1,NV,01001
29.4,-0.5,1,NV,01001
31.4,0.5,1,NV,01001
