STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,DAMAGE_PROPERTY,STORM_AREA_MILES,DURATION_MINUTES,MONTH,FIPS
ILLINOIS,AUGUST,Hail,EFFINGHAM,0.0,0.0,5,8,17049
NEW YORK,JULY,Flash Flood,PUTNAM,0.0,0.03440109695268345,30,7,36079
NEBRASKA,JULY,Hail,SEWARD,,0.0,0,7,31159
WISCONSIN,OCTOBER,Hail,WOOD,0.0,0.0,1,10,55141
WISCONSIN,OCTOBER,Hail,WOOD,0.0,0.0,1,10,55141
ILLINOIS,AUGUST,Thunderstorm Wind,CHRISTIAN,0.0,0.0,5,8,17021
MISSOURI,JULY,Thunderstorm Wind,ST. FRANCOIS,0.0,5.135687608137613,5,7,29187
NEBRASKA,JULY,Thunderstorm Wind,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Thunderstorm Wind,SARPY,,0.0,0,7,31153
NEBRASKA,JULY,Thunderstorm Wind,SARPY,,0.0,0,7,31153
NEBRASKA,JULY,Thunderstorm Wind,SARPY,,0.0,0,7,31153
NEBRASKA,JULY,Thunderstorm Wind,SARPY,,0.0,0,7,31153
NEBRASKA,JULY,Thunderstorm Wind,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Thunderstorm Wind,LANCASTER,,0.0,0,7,31109
OREGON,DECEMBER,Flood,LANE,0.0,1.5527546292956917,450,12,41039
WASHINGTON,DECEMBER,Heavy Rain,CLARK,0.0,5.747404954776873,840,12,53011
LOUISIANA,JANUARY,Thunderstorm Wind,IBERVILLE,0.0,0.0,0,1,22047
WASHINGTON,DECEMBER,Flood,WAHKIAKUM,0.0,1.148655549730281,30,12,53069
IOWA,MAY,Hail,MILLS,,0.0,0,5,19129
IOWA,MAY,Hail,MILLS,,0.0,0,5,19129
IOWA,MAY,Tornado,FREMONT,,0.0,0,5,19071
IOWA,MAY,Hail,MONTGOMERY,,0.0,0,5,19137
IOWA,MAY,Hail,FREMONT,,0.0,0,5,19071
IOWA,MAY,Hail,MILLS,,0.0,0,5,19129
IOWA,MAY,Hail,FREMONT,,0.0,0,5,19071
NEBRASKA,MAY,Hail,CASS,,0.0,0,5,31025
NEBRASKA,MAY,Hail,CASS,,0.0,0,5,31025
NEBRASKA,MAY,Hail,CASS,,0.0,0,5,31025
NEBRASKA,MAY,Hail,LANCASTER,,0.0,0,5,31109
NEBRASKA,MAY,Thunderstorm Wind,RICHARDSON,,0.0,0,5,31147
CALIFORNIA,MARCH,Thunderstorm Wind,LOS ANGELES,0.0,0.4553540370783042,5,3,06037
NEBRASKA,MAY,Hail,PAWNEE,,0.0,0,5,31133
NEBRASKA,MAY,Thunderstorm Wind,RICHARDSON,,0.0,0,5,31147
NEBRASKA,MAY,Thunderstorm Wind,JEFFERSON,,0.0,0,5,31095
IOWA,MAY,Hail,MILLS,,0.0,0,5,19129
IOWA,MAY,Hail,MILLS,,0.0,0,5,19129
IOWA,MAY,Hail,MILLS,,0.0,0,5,19129
IOWA,MAY,Hail,FREMONT,,0.0,0,5,19071
NEBRASKA,MAY,Thunderstorm Wind,GAGE,,0.0,0,5,31067
NEBRASKA,MAY,Thunderstorm Wind,GAGE,,0.0,0,5,31067
NEBRASKA,MAY,Thunderstorm Wind,GAGE,,0.0,0,5,31067
NEBRASKA,MAY,Hail,JEFFERSON,,0.0,0,5,31095
NEBRASKA,MAY,Hail,OTOE,,0.0,0,5,31131
IOWA,MAY,Hail,MILLS,,0.0,0,5,19129
NEBRASKA,MAY,Thunderstorm Wind,SEWARD,,0.0,0,5,31159
IOWA,MAY,Hail,MILLS,,0.0,0,5,19129
NEBRASKA,MAY,Hail,JEFFERSON,0.0,0.0,0,5,31095
NEBRASKA,MAY,Hail,ANTELOPE,,0.0,0,5,31003
NEBRASKA,MAY,Hail,GAGE,,0.0,0,5,31067
IOWA,MAY,Heavy Rain,HARRISON,0.0,0.0,0,5,19085
MAINE,JULY,Hail,PENOBSCOT,,0.0,0,7,23019
NEBRASKA,MAY,Thunderstorm Wind,OTOE,,0.0,0,5,31131
NEBRASKA,MAY,Hail,OTOE,,0.0,0,5,31131
NEBRASKA,MAY,Hail,CASS,,0.0,0,5,31025
NEBRASKA,MAY,Hail,CASS,,0.0,0,5,31025
NEBRASKA,MAY,Hail,LANCASTER,,0.0,0,5,31109
NEBRASKA,MAY,Hail,LANCASTER,,0.0,0,5,31109
NEBRASKA,MAY,Thunderstorm Wind,RICHARDSON,,0.0,0,5,31147
ARKANSAS,JULY,Thunderstorm Wind,ASHLEY,7000.0,24.2921469008273,10,7,05003
ARKANSAS,JULY,Thunderstorm Wind,CHICOT,70000.0,0.05269757223106885,3,7,05017
IOWA,APRIL,Hail,WOODBURY,,0.0,2,4,19193
MISSISSIPPI,JULY,Thunderstorm Wind,HINDS,4000.0,0.0,0,7,28049
MISSISSIPPI,JULY,Thunderstorm Wind,JEFFERSON,25000.0,24.624158969967432,10,7,28063
LOUISIANA,JULY,Thunderstorm Wind,CATAHOULA,40000.0,15.14592707224202,10,7,22025
IOWA,APRIL,Hail,SIOUX,,0.0,2,4,19167
OKLAHOMA,JUNE,Tornado,ALFALFA,0.0,0.7317872188655838,1,6,40003
UTAH,AUGUST,Thunderstorm Wind,GRAND,0.0,0.0,0,8,49019
NEW HAMPSHIRE,JUNE,Thunderstorm Wind,CHESHIRE,,0.0,4,6,33005
NEW HAMPSHIRE,JUNE,Thunderstorm Wind,CHESHIRE,,0.0,4,6,33005
PENNSYLVANIA,JULY,Flash Flood,PIKE,10000.0,0.07001643865573377,101,7,42103
OKLAHOMA,FEBRUARY,Thunderstorm Wind,COMANCHE,,0.0,0,2,40031
OKLAHOMA,FEBRUARY,Thunderstorm Wind,COTTON,,0.0,0,2,40033
OKLAHOMA,FEBRUARY,Thunderstorm Wind,GRADY,,0.0,0,2,40051
OKLAHOMA,FEBRUARY,Thunderstorm Wind,GRADY,,0.0,0,2,40051
RHODE ISLAND,APRIL,Hail,WASHINGTON,0.0,0.0,0,4,44009
ALABAMA,JUNE,Thunderstorm Wind,COLBERT,1000.0,0.0,0,6,01033
ILLINOIS,JANUARY,Tornado,MACON,0.0,0.04732039257400911,1,1,17115
MASSACHUSETTS,APRIL,Lightning,BRISTOL,500.0,0.0,0,4,25005
COLORADO,JULY,Hail,KIT CARSON,,0.0,0,7,08063
KANSAS,JULY,Hail,NORTON,,0.0,0,7,20137
NEW HAMPSHIRE,JUNE,Hail,CHESHIRE,0.0,0.0,4,6,33005
NEW HAMPSHIRE,JUNE,Hail,CHESHIRE,0.0,0.0,5,6,33005
NEW HAMPSHIRE,JUNE,Thunderstorm Wind,HILLSBOROUGH,,0.0,6,6,33011
NEW HAMPSHIRE,JUNE,Thunderstorm Wind,CHESHIRE,,0.0,5,6,33005
KANSAS,JULY,Thunderstorm Wind,CHEYENNE,,0.0,4,7,20023
NEBRASKA,JULY,Hail,HITCHCOCK,0.0,0.0,0,7,31087
NEBRASKA,JULY,Hail,HITCHCOCK,0.0,0.0,0,7,31087
NEBRASKA,JULY,Thunderstorm Wind,DUNDY,3000.0,0.0,0,7,31057
NEBRASKA,JULY,Hail,HITCHCOCK,,0.0,0,7,31087
COLORADO,JULY,Thunderstorm Wind,YUMA,0.0,0.0,0,7,08125
SOUTH DAKOTA,JULY,Hail,UNION,,0.0,2,7,46127
WYOMING,JULY,Hail,SHERIDAN,0.0,0.0,0,7,56033
WYOMING,JULY,Hail,SHERIDAN,0.0,0.0,0,7,56033
WYOMING,JULY,Hail,SHERIDAN,0.0,0.0,0,7,56033
NEW HAMPSHIRE,JUNE,Thunderstorm Wind,CHESHIRE,0.0,0.0,4,6,33005
WYOMING,JULY,Hail,SHERIDAN,0.0,0.0,0,7,56033
COLORADO,JULY,Hail,KIT CARSON,,0.0,45,7,08063
COLORADO,JULY,Hail,KIT CARSON,,0.0,0,7,08063
COLORADO,JULY,Hail,KIT CARSON,,0.0,0,7,08063
KANSAS,JULY,Hail,NORTON,,0.0,0,7,20137
NEBRASKA,JULY,Hail,HITCHCOCK,0.0,0.0,0,7,31087
NEBRASKA,JULY,Thunderstorm Wind,HITCHCOCK,0.0,0.0,0,7,31087
NORTH CAROLINA,JULY,Thunderstorm Wind,CRAVEN,,0.0,0,7,37049
NORTH CAROLINA,JULY,Thunderstorm Wind,DUPLIN,,0.0,0,7,37061
FLORIDA,MARCH,Thunderstorm Wind,UNION,0.0,0.0,0,3,12125
NEBRASKA,JULY,Thunderstorm Wind,STANTON,,0.0,0,7,31167
NORTH CAROLINA,JULY,Thunderstorm Wind,DUPLIN,,0.0,0,7,37061
NORTH CAROLINA,JULY,Thunderstorm Wind,ONSLOW,,0.0,0,7,37133
NORTH CAROLINA,JULY,Flash Flood,DUPLIN,0.0,0.10186481171759772,0,7,37061
NORTH CAROLINA,JULY,Thunderstorm Wind,ONSLOW,,0.0,0,7,37133
MAINE,JULY,Flash Flood,PISCATAQUIS,0.0,0.011131457588848015,180,7,23021
MAINE,JULY,Thunderstorm Wind,WASHINGTON,0.0,0.0,0,7,23029
IOWA,MAY,Hail,MONTGOMERY,,0.0,0,5,19137
IOWA,MAY,Hail,PAGE,,0.0,0,5,19145
IOWA,MAY,Hail,POTTAWATTAMIE,,0.0,0,5,19155
IOWA,MAY,Hail,POTTAWATTAMIE,,0.0,0,5,19155
IOWA,MAY,Thunderstorm Wind,FREMONT,,0.0,0,5,19071
MISSOURI,SEPTEMBER,Hail,PLATTE,,0.0,2,9,29165
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
IOWA,JULY,Thunderstorm Wind,SHELBY,,0.0,0,7,19165
NEBRASKA,JULY,Hail,DODGE,,0.0,0,7,31053
NEBRASKA,JULY,Hail,DODGE,,0.0,0,7,31053
NEBRASKA,JULY,Hail,DODGE,,0.0,0,7,31053
NEBRASKA,JULY,Hail,DODGE,,0.0,0,7,31053
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,WASHINGTON,,0.0,0,7,31177
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEBRASKA,JULY,Hail,DOUGLAS,,0.0,0,7,31055
NEW HAMPSHIRE,JULY,Thunderstorm Wind,SULLIVAN,0.0,0.0,3,7,33019
NEW HAMPSHIRE,JULY,Thunderstorm Wind,GRAFTON,0.0,0.0,4,7,33009
NEW HAMPSHIRE,JULY,Thunderstorm Wind,COOS,0.0,0.0,4,7,33007
NEW HAMPSHIRE,JULY,Hail,CHESHIRE,0.0,0.0,5,7,33005
NORTH CAROLINA,JULY,Thunderstorm Wind,DUPLIN,,0.0,0,7,37061
NORTH CAROLINA,JULY,Thunderstorm Wind,DUPLIN,,0.0,0,7,37061
NEW HAMPSHIRE,JULY,Thunderstorm Wind,CHESHIRE,0.0,0.0,3,7,33005
NORTH CAROLINA,JULY,Flash Flood,ONSLOW,0.0,0.0004696983004599192,0,7,37133
NORTH CAROLINA,JULY,Thunderstorm Wind,DUPLIN,,0.0,0,7,37061
MAINE,JULY,Flood,OXFORD,0.0,0.3353148851635535,510,7,23017
MAINE,JULY,Flash Flood,SOMERSET,0.0,4.247550180247772,50,7,23025
NEW HAMPSHIRE,JULY,Flash Flood,CHESHIRE,0.0,0.13462759324890491,125,7,33005
MAINE,JULY,Flash Flood,OXFORD,0.0,0.013316720647014528,50,7,23017
MAINE,JULY,Flash Flood,OXFORD,0.0,0.1508419957301328,80,7,23017
MAINE,JULY,Flash Flood,SAGADAHOC,0.0,0.008228633244495069,90,7,23023
NEW HAMPSHIRE,JULY,Flood,MERRIMACK,0.0,0.10541777652043274,1035,7,33013
NEW HAMPSHIRE,JULY,Hail,CHESHIRE,0.0,0.0,3,7,33005
ARIZONA,SEPTEMBER,Heavy Rain,YAVAPAI,0.0,2515.3375195710296,0,9,04025
NEW HAMPSHIRE,JULY,Flood,ROCKINGHAM,0.0,0.012315541815873547,30,7,33015
MAINE,JULY,Flash Flood,OXFORD,0.0,0.3921034778201281,117,7,23017
MISSISSIPPI,JULY,Thunderstorm Wind,JONES,1000.0,0.0,0,7,28067
LOUISIANA,APRIL,Thunderstorm Wind,FRANKLIN,3000.0,0.0,1,4,22041
ALABAMA,JULY,Hail,BALDWIN,,0.0,2,7,01003
ALABAMA,JULY,Thunderstorm Wind,BALDWIN,,0.0,2,7,01003
NEW HAMPSHIRE,JULY,Hail,HILLSBOROUGH,0.0,0.0,5,7,33011
NEW HAMPSHIRE,JULY,Thunderstorm Wind,ROCKINGHAM,0.0,0.0,5,7,33015
FLORIDA,JULY,Thunderstorm Wind,OKALOOSA,,0.0,2,7,12091
ALABAMA,JULY,Hail,WASHINGTON,,0.0,2,7,01129
NEW HAMPSHIRE,JULY,Hail,CHESHIRE,0.0,0.0,5,7,33005
NEW HAMPSHIRE,JULY,Hail,CHESHIRE,0.0,0.0,3,7,33005
NEW HAMPSHIRE,JULY,Thunderstorm Wind,GRAFTON,0.0,0.0,5,7,33009
NEW HAMPSHIRE,JULY,Thunderstorm Wind,CHESHIRE,0.0,0.0,5,7,33005
WISCONSIN,JULY,Hail,POLK,0.0,0.0,5,7,55095
MINNESOTA,JULY,Hail,REDWOOD,0.0,0.0,10,7,27127
NEBRASKA,JULY,Hail,WASHINGTON,,0.0,0,7,31177
IOWA,JULY,Hail,HARRISON,,0.0,0,7,19085
IOWA,JULY,Hail,MILLS,,0.0,0,7,19129
NEBRASKA,JULY,Hail,PIERCE,,0.0,0,7,31139
IOWA,JULY,Tornado,POTTAWATTAMIE,,0.20731320997337896,2,7,19155
NEW YORK,JULY,Flash Flood,WESTCHESTER,0.0,0.27904653909641136,30,7,36119
TEXAS,MAY,Hail,GAINES,0.0,0.0,10,5,48165
TEXAS,MAY,Thunderstorm Wind,GAINES,0.0,0.0,5,5,48165
NEW MEXICO,MAY,Hail,LEA,0.0,0.0,10,5,35025
TEXAS,MAY,Hail,PECOS,0.0,0.0,10,5,48371
TEXAS,MAY,Hail,GAINES,0.0,0.0,10,5,48165
TEXAS,MAY,Thunderstorm Wind,MIDLAND,0.0,0.0,5,5,48329
TEXAS,MAY,Thunderstorm Wind,GAINES,0.0,0.0,5,5,48165
TEXAS,MAY,Hail,REEVES,0.0,0.0,10,5,48389
NEW MEXICO,MAY,Thunderstorm Wind,EDDY,0.0,0.0,5,5,35015
TEXAS,MAY,Hail,WARD,0.0,0.0,10,5,48475
NEW MEXICO,MAY,Thunderstorm Wind,EDDY,0.0,0.0,5,5,35015
NEW MEXICO,MAY,Thunderstorm Wind,EDDY,0.0,0.0,5,5,35015
TEXAS,MAY,Thunderstorm Wind,BREWSTER,0.0,0.0,5,5,48043
TEXAS,MAY,Thunderstorm Wind,GAINES,0.0,0.0,5,5,48165
ARKANSAS,FEBRUARY,Thunderstorm Wind,POINSETT,20000.0,0.0,5,2,05111
GEORGIA,AUGUST,Thunderstorm Wind,COWETA,,0.0,2,8,13077
GEORGIA,AUGUST,Thunderstorm Wind,COWETA,1000.0,0.0,2,8,13077
GEORGIA,AUGUST,Thunderstorm Wind,COWETA,1000.0,0.0,2,8,13077
GEORGIA,AUGUST,Thunderstorm Wind,COWETA,1000.0,0.0,2,8,13077
GEORGIA,AUGUST,Thunderstorm Wind,FAYETTE,1000.0,0.0,2,8,13113
ILLINOIS,JULY,Thunderstorm Wind,MADISON,0.0,0.4639220408565201,2,7,17119
MISSOURI,JULY,Thunderstorm Wind,REYNOLDS,0.0,1.5013804661365344,0,7,29179
MISSOURI,JULY,Thunderstorm Wind,BOONE,0.0,32.50531773073222,5,7,29019
ILLINOIS,JULY,Thunderstorm Wind,ST. CLAIR,0.0,77.06954080510143,10,7,17163
OKLAHOMA,APRIL,Hail,GRADY,,0.0,0,4,40051
OKLAHOMA,APRIL,Hail,CADDO,,0.0,0,4,40015
OKLAHOMA,APRIL,Hail,CLEVELAND,,0.0,0,4,40027
OKLAHOMA,APRIL,Hail,CLEVELAND,,0.0,0,4,40027
OKLAHOMA,APRIL,Hail,GRADY,,0.0,0,4,40051
OKLAHOMA,APRIL,Hail,COMANCHE,,0.0,0,4,40031
MAINE,AUGUST,Flash Flood,KENNEBEC,0.0,0.0025633806598675335,100,8,23011
KENTUCKY,MAY,Thunderstorm Wind,PULASKI,1000.0,0.0,0,5,21199
OKLAHOMA,APRIL,Hail,OKLAHOMA,,0.0,0,4,40109
OKLAHOMA,APRIL,Hail,OKLAHOMA,,0.0,0,4,40109
NEBRASKA,JULY,Thunderstorm Wind,PLATTE,,0.0,0,7,31141
NEBRASKA,JULY,Hail,PLATTE,,0.0,0,7,31141
NEBRASKA,JULY,Hail,MADISON,,0.0,0,7,31119
LOUISIANA,APRIL,Thunderstorm Wind,FRANKLIN,20000.0,0.0,1,4,22041
MISSISSIPPI,APRIL,Thunderstorm Wind,RANKIN,2000.0,0.0,1,4,28121
MISSISSIPPI,APRIL,Thunderstorm Wind,RANKIN,5000.0,0.0,1,4,28121
MISSISSIPPI,APRIL,Thunderstorm Wind,CLAY,3000.0,0.0,1,4,28025
MISSISSIPPI,APRIL,Thunderstorm Wind,CLAY,3000.0,0.0,1,4,28025
MISSISSIPPI,APRIL,Thunderstorm Wind,LOWNDES,5000.0,0.0,1,4,28087
MISSISSIPPI,APRIL,Thunderstorm Wind,LOWNDES,3000.0,0.0,1,4,28087
ALABAMA,JUNE,Hail,MORGAN,,0.0,0,6,01103
ALABAMA,JUNE,Thunderstorm Wind,LAUDERDALE,500.0,0.0,0,6,01077
LOUISIANA,APRIL,Hail,RICHLAND,0.0,0.0,0,4,22083
MISSISSIPPI,APRIL,Thunderstorm Wind,RANKIN,10000.0,0.0,1,4,28121
NEBRASKA,JULY,Hail,PLATTE,,0.0,0,7,31141
TEXAS,MAY,Thunderstorm Wind,CULBERSON,50000.0,0.0,5,5,48109
TEXAS,MAY,Hail,ECTOR,0.0,0.0,10,5,48135
TEXAS,MAY,Thunderstorm Wind,WINKLER,0.0,0.0,5,5,48495
TEXAS,MAY,Thunderstorm Wind,BORDEN,0.0,0.0,5,5,48033
TEXAS,MAY,Hail,WINKLER,0.0,0.0,10,5,48495
TEXAS,MAY,Thunderstorm Wind,BREWSTER,0.0,0.0,5,5,48043
NEW MEXICO,MAY,Tornado,LEA,0.0,0.0,2,5,35025
NEW MEXICO,MAY,Tornado,LEA,0.0,0.0,4,5,35025
NEW MEXICO,MAY,Hail,LEA,0.0,0.0,5,5,35025
TEXAS,MAY,Hail,ECTOR,0.0,0.0,10,5,48135
TEXAS,MAY,Hail,ECTOR,0.0,0.0,10,5,48135
TEXAS,MAY,Hail,ECTOR,15000.0,0.0,10,5,48135
TEXAS,MAY,Thunderstorm Wind,SCURRY,0.0,0.0,5,5,48415
TEXAS,MAY,Flash Flood,HOWARD,0.0,13.2209414231839,30,5,48227
TEXAS,MAY,Flash Flood,HOWARD,0.0,0.041317319878282674,30,5,48227
TEXAS,MAY,Hail,MITCHELL,0.0,0.0,10,5,48335
TEXAS,MAY,Hail,HOWARD,0.0,0.0,10,5,48227
TEXAS,MAY,Hail,WINKLER,0.0,0.0,10,5,48495
NORTH CAROLINA,MAY,Heavy Rain,BRUNSWICK,0.0,0.0,720,5,37019
NEW MEXICO,MAY,Hail,GRANT,0.0,0.0,0,5,35017
FLORIDA,MAY,Hail,CITRUS,0.0,0.0,0,5,12017
FLORIDA,MAY,Hail,CITRUS,0.0,0.0,0,5,12017
FLORIDA,MAY,Thunderstorm Wind,POLK,0.0,0.0,0,5,12105
FLORIDA,MAY,Hail,LEVY,0.0,0.0,0,5,12075
TEXAS,JUNE,Hail,DALLAM,0.0,0.0,0,6,48111
NORTH CAROLINA,MAY,Heavy Rain,BRUNSWICK,0.0,0.0,375,5,37019
NORTH CAROLINA,MAY,Heavy Rain,NEW HANOVER,0.0,0.0,353,5,37129
NEBRASKA,JULY,Hail,PLATTE,,0.0,0,7,31141
NEBRASKA,JULY,Hail,PLATTE,,0.0,0,7,31141
OHIO,JULY,Thunderstorm Wind,LUCAS,0.0,0.0,0,7,39095
MINNESOTA,SEPTEMBER,Thunderstorm Wind,CARVER,0.0,0.0,0,9,27019
MINNESOTA,SEPTEMBER,Thunderstorm Wind,HENNEPIN,0.0,0.0,0,9,27053
OHIO,JULY,Thunderstorm Wind,WOOD,0.0,0.0,0,7,39173
OHIO,JULY,Thunderstorm Wind,OTTAWA,0.0,0.0,0,7,39123
OHIO,JULY,Thunderstorm Wind,ERIE,0.0,0.0,0,7,39043
OHIO,JULY,Thunderstorm Wind,LAKE,0.0,0.0,0,7,39085
NEW MEXICO,JUNE,Hail,CHAVES,,0.0,15,6,35005
NEW MEXICO,JUNE,Hail,UNION,,0.0,30,6,35059
ILLINOIS,JULY,Thunderstorm Wind,WINNEBAGO,0.0,0.0,0,7,17201
ILLINOIS,JULY,Thunderstorm Wind,LA SALLE,0.0,0.0,5,7,17099
MINNESOTA,SEPTEMBER,Thunderstorm Wind,WRIGHT,0.0,0.9039235809781593,3,9,27171
MINNESOTA,SEPTEMBER,Thunderstorm Wind,HENNEPIN,0.0,0.0,0,9,27053
NEW MEXICO,MAY,Hail,QUAY,,0.0,34,5,35037
NEW MEXICO,MAY,Thunderstorm Wind,CURRY,0.0,0.0,5,5,35009
NEW MEXICO,MAY,Hail,QUAY,,0.0,42,5,35037
WASHINGTON,JULY,Tornado,LINCOLN,0.0,0.024745099132438133,15,7,53043
NEW MEXICO,JUNE,Hail,UNION,,0.0,19,6,35059
MICHIGAN,JULY,Tornado,LIVINGSTON,50000.0,0.034978624944491145,1,7,26093
OHIO,JULY,Thunderstorm Wind,RICHLAND,0.0,0.0,0,7,39139
OHIO,JULY,Thunderstorm Wind,LUCAS,0.0,0.0,0,7,39095
OHIO,JULY,Thunderstorm Wind,LUCAS,25000.0,0.0,0,7,39095
OHIO,JULY,Thunderstorm Wind,HOLMES,0.0,0.0,0,7,39075
NEW MEXICO,JUNE,Hail,UNION,,0.0,20,6,35059
NEW MEXICO,JUNE,Hail,UNION,20000.0,0.0,19,6,35059
NEW MEXICO,JUNE,Hail,UNION,,0.0,13,6,35059
NEW MEXICO,JUNE,Hail,UNION,,0.0,30,6,35059
NEW MEXICO,JUNE,Hail,UNION,80000.0,0.0,15,6,35059
NEW MEXICO,JUNE,Hail,COLFAX,,0.0,38,6,35007
MINNESOTA,SEPTEMBER,Thunderstorm Wind,HENNEPIN,0.0,0.0,0,9,27053
NEW MEXICO,JULY,Hail,HARDING,0.0,0.0,15,7,35021
NEW MEXICO,JULY,Hail,MORA,3000.0,0.0,29,7,35033
MASSACHUSETTS,SEPTEMBER,Thunderstorm Wind,HAMPSHIRE,500.0,0.0,0,9,25015
OHIO,JULY,Thunderstorm Wind,LUCAS,0.0,0.0,0,7,39095
OHIO,JULY,Thunderstorm Wind,LUCAS,0.0,0.0,0,7,39095
NEW MEXICO,JUNE,Hail,SAN MIGUEL,10000.0,0.0,56,6,35047
OHIO,JULY,Thunderstorm Wind,OTTAWA,0.0,0.0,0,7,39123
OREGON,JUNE,Flood,CLACKAMAS,0.0,0.1463276431707311,30,6,41005
NEBRASKA,JULY,Hail,PLATTE,,0.0,0,7,31141
COLORADO,MAY,Flood,LA PLATA,0.0,0.3312434510581428,60,5,08067
COLORADO,MAY,Flood,GARFIELD,0.0,0.03076141381644569,60,5,08045
COLORADO,MAY,Hail,RIO BLANCO,0.0,0.0,0,5,08103
COLORADO,MAY,Thunderstorm Wind,MESA,0.0,0.0,0,5,08077
VIRGINIA,MAY,Thunderstorm Wind,BRUNSWICK,1000.0,0.0,0,5,51025
NEBRASKA,JULY,Hail,THURSTON,,0.017286979022004077,0,7,31173
NEBRASKA,JULY,Thunderstorm Wind,BUTLER,,0.0,0,7,31023
NEBRASKA,JULY,Hail,SEWARD,,0.0,0,7,31159
NEBRASKA,APRIL,Hail,RICHARDSON,,0.0,0,4,31147
IOWA,APRIL,Thunderstorm Wind,FREMONT,,0.0,0,4,19071
IOWA,APRIL,Thunderstorm Wind,FREMONT,,0.0,0,4,19071
IOWA,APRIL,Thunderstorm Wind,PAGE,,0.0,0,4,19145
KANSAS,APRIL,Thunderstorm Wind,WABAUNSEE,0.0,0.0,1,4,20197
IOWA,APRIL,Thunderstorm Wind,MONTGOMERY,,0.0,0,4,19137
IOWA,APRIL,Thunderstorm Wind,PAGE,,0.0,0,4,19145
IOWA,APRIL,Flash Flood,POTTAWATTAMIE,0.0,0.0,0,4,19155
NEW HAMPSHIRE,JULY,Hail,ROCKINGHAM,0.0,0.0,5,7,33015
NEW HAMPSHIRE,JULY,Hail,COOS,0.0,0.0,5,7,33007
NEBRASKA,JULY,Hail,PLATTE,,0.0,0,7,31141
NEBRASKA,JULY,Hail,PLATTE,,0.0,0,7,31141
NEBRASKA,JULY,Thunderstorm Wind,PLATTE,,0.0,0,7,31141
NEBRASKA,JULY,Hail,PIERCE,,0.0,0,7,31139
NEBRASKA,JULY,Hail,PLATTE,,0.0,0,7,31141
NEBRASKA,JULY,Hail,PLATTE,,0.0,0,7,31141
NEBRASKA,JULY,Hail,MADISON,,0.0,0,7,31119
KANSAS,APRIL,Thunderstorm Wind,SHAWNEE,0.0,0.0,1,4,20177
KANSAS,APRIL,Thunderstorm Wind,LYON,0.0,0.0,1,4,20111
KANSAS,APRIL,Thunderstorm Wind,SHAWNEE,0.0,0.0,1,4,20177
KANSAS,APRIL,Hail,POTTAWATOMIE,0.0,0.0,1,4,20149
KANSAS,APRIL,Thunderstorm Wind,CLAY,0.0,0.0,1,4,20027
KANSAS,APRIL,Hail,SHAWNEE,0.0,0.0,1,4,20177
KANSAS,APRIL,Thunderstorm Wind,NEMAHA,0.0,0.0,1,4,20131
KANSAS,APRIL,Thunderstorm Wind,WABAUNSEE,0.0,0.0,1,4,20197
KANSAS,APRIL,Thunderstorm Wind,SHAWNEE,0.0,0.0,1,4,20177
KANSAS,APRIL,Hail,GEARY,0.0,0.0,1,4,20061
KANSAS,APRIL,Hail,GEARY,0.0,0.0,1,4,20061
KANSAS,APRIL,Hail,GEARY,0.0,0.0,1,4,20061
KANSAS,APRIL,Thunderstorm Wind,SHAWNEE,0.0,0.0,1,4,20177
KANSAS,APRIL,Thunderstorm Wind,MORRIS,0.0,0.0,1,4,20127
