TEMPERATURE_F,ANOMALY,MONTH,FIPS
41.0,8.5,1,21205
43.5,9.0,1,21207
41.6,10.1,1,21209
40.7,9.3,1,21211
44.8,9.3,1,21213
41.2,9.0,1,21215
42.9,9.4,1,21217
44.3,9.0,1,21219
44.3,8.8,1,21221
40.2,9.5,1,21223
42.5,9.4,1,21225
44.8,9.6,1,21227
42.1,9.4,1,21229
43.1,8.2,1,21231
43.2,9.6,1,21233
42.6,7.2,1,21235
42.4,8.6,1,21237
42.3,10.2,1,21239
58.1,6.6,1,22001
56.9,6.5,1,22003
58.6,6.9,1,22005
59.5,6.9,1,22007
55.7,6.2,1,22009
57.1,7.1,1,22011
52.2,7.0,1,22013
52.2,7.1,1,22015
52.6,6.9,1,22017
58.4,6.9,1,22019
53.7,7.3,1,22021
59.2,6.7,1,22023
55.0,7.2,1,22025
50.7,6.3,1,22027
55.4,6.9,1,22029
53.0,6.6,1,22031
57.6,6.7,1,22033
53.0,7.9,1,22035
56.0,6.2,1,22037
56.6,6.3,1,22039
54.4,7.6,1,22041
54.0,6.2,1,22043
59.4,6.9,1,22045
58.3,6.6,1,22047
52.1,6.9,1,22049
60.0,6.3,1,22051
58.2,6.4,1,22053
58.6,6.9,1,22055
60.2,6.2,1,22057
54.5,6.9,1,22059
51.3,6.7,1,22061
57.5,6.5,1,22063
54.0,7.8,1,22065
51.8,7.1,1,22067
53.4,5.9,1,22069
59.2,6.6,1,22071
52.1,6.7,1,22073
60.4,6.4,1,22075
56.5,5.8,1,22077
55.5,6.6,1,22079
52.9,6.8,1,22081
53.1,7.1,1,22083
53.7,6.3,1,22085
59.3,6.5,1,22087
59.7,6.5,1,22089
55.7,6.2,1,22091
59.1,6.8,1,22093
58.8,6.6,1,22095
56.9,6.1,1,22097
58.8,6.8,1,22099
59.9,7.1,1,22101
57.4,6.5,1,22103
56.3,6.1,1,22105
54.8,7.5,1,22107
60.3,6.1,1,22109
51.3,6.8,1,22111
59.6,7.1,1,22113
55.5,6.9,1,22115
56.2,6.7,1,22117
51.5,6.6,1,22119
57.8,6.6,1,22121
52.5,7.6,1,22123
55.8,5.8,1,22125
53.0,6.4,1,22127
28.5,11.1,1,23001
18.8,9.9,1,23003
29.5,10.5,1,23005
23.8,12.0,1,23007
29.2,10.9,1,23009
28.5,11.5,1,23011
30.6,10.6,1,23013
30.5,10.8,1,23015
26.6,12.5,1,23017
25.0,11.2,1,23019
21.4,11.1,1,23021
30.4,10.8,1,23023
22.3,11.3,1,23025
28.6,11.1,1,23027
28.0,10.8,1,23029
30.8,10.4,1,23031
38.3,9.1,1,24001
43.9,9.9,1,24003
41.5,10.4,1,24005
44.2,9.6,1,24009
43.0,9.5,1,24011
40.2,10.3,1,24013
41.4,10.2,1,24015
44.0,9.4,1,24017
44.4,9.6,1,24019
40.4,10.1,1,24021
34.8,8.9,1,24023
41.3,10.3,1,24025
41.7,10.3,1,24027
42.3,9.4,1,24029
42.0,10.1,1,24031
43.2,9.5,1,24033
42.6,9.3,1,24035
44.7,9.5,1,24037
44.8,8.9,1,24039
43.5,9.1,1,24041
39.4,9.5,1,24043
44.6,9.5,1,24045
45.2,9.1,1,24047
43.9,10.7,1,24510
43.2,9.4,1,24511
39.6,10.0,1,25001
31.8,11.4,1,25003
38.3,10.5,1,25005
40.4,10.3,1,25007
35.3,10.2,1,25009
32.7,11.8,1,25011
34.4,11.4,1,25013
33.5,11.4,1,25015
35.5,11.2,1,25017
40.9,10.1,1,25019
36.8,10.8,1,25021
38.7,10.8,1,25023
37.3,10.7,1,25025
34.5,11.7,1,25027
28.4,10.7,1,26001
23.6,8.8,1,26003
32.4,9.1,1,26005
27.7,10.0,1,26007
28.7,10.5,1,26009
30.9,11.4,1,26011
20.5,9.7,1,26013
31.7,9.8,1,26015
31.6,11.0,1,26017
29.0,9.8,1,26019
33.8,10.0,1,26021
32.2,9.9,1,26023
32.0,10.1,1,26025
33.2,10.5,1,26027
28.3,10.0,1,26029
26.8,10.1,1,26031
23.5,9.4,1,26033
29.0,11.0,1,26035
31.6,10.1,1,26037
27.2,10.8,1,26039
24.8,9.4,1,26041
21.6,10.0,1,26043
31.7,10.1,1,26045
27.3,10.0,1,26047
31.7,10.6,1,26049
30.2,11.2,1,26051
19.4,10.1,1,26053
29.6,11.0,1,26055
31.0,10.2,1,26057
32.2,10.5,1,26059
21.8,9.9,1,26061
32.0,11.9,1,26063
31.5,10.2,1,26065
31.1,9.8,1,26067
29.8,11.1,1,26069
19.7,10.4,1,26071
30.0,10.5,1,26073
31.8,10.4,1,26075
32.7,10.3,1,26077
28.3,11.1,1,26079
31.0,9.3,1,26081
22.4,10.0,1,26083
29.4,9.9,1,26085
32.0,11.2,1,26087
29.4,10.0,1,26089
32.9,10.3,1,26091
31.1,10.1,1,26093
22.1,7.6,1,26095
24.3,8.8,1,26097
33.3,10.5,1,26099
28.9,9.1,1,26101
21.2,9.3,1,26103
29.5,8.8,1,26105
29.7,10.5,1,26107
24.7,10.4,1,26109
31.0,10.6,1,26111
28.3,11.1,1,26113
34.0,10.0,1,26115
30.0,9.9,1,26117
27.1,10.4,1,26119
31.8,9.5,1,26121
30.3,9.9,1,26123
31.9,10.6,1,26125
30.5,9.6,1,26127
28.7,11.3,1,26129
20.5,9.6,1,26131
28.7,10.7,1,26133
27.5,10.9,1,26135
26.6,10.7,1,26137
32.3,9.1,1,26139
27.1,9.8,1,26141
28.2,11.2,1,26143
31.5,10.5,1,26145
32.7,10.3,1,26147
33.2,10.5,1,26149
32.1,11.3,1,26151
24.2,8.7,1,26153
31.3,10.1,1,26155
32.0,11.4,1,26157
33.3,10.0,1,26159
31.6,9.9,1,26161
33.5,10.0,1,26163
28.4,10.6,1,26165
16.6,11.2,1,27001
18.6,8.4,1,27003
12.4,8.7,1,27005
12.6,10.8,1,27007
16.8,8.7,1,27009
14.0,5.0,1,27011
18.4,5.9,1,27013
16.9,5.0,1,27015
16.4,10.5,1,27017
18.0,7.2,1,27019
15.8,11.3,1,27021
14.7,4.9,1,27023
19.0,9.4,1,27025
11.7,7.1,1,27027
12.2,9.8,1,27029
14.2,9.5,1,27031
17.2,5.5,1,27033
16.9,11.0,1,27035
20.4,8.8,1,27037
19.6,8.4,1,27039
14.0,8.0,1,27041
19.2,6.3,1,27043
21.0,8.4,1,27045
19.5,7.4,1,27047
21.0,9.5,1,27049
13.2,6.5,1,27051
18.9,8.2,1,27053
22.7,8.5,1,27055
14.0,10.2,1,27057
18.4,9.2,1,27059
14.4,11.4,1,27061
17.4,5.1,1,27063
18.3,10.6,1,27065
15.4,6.6,1,27067
10.2,10.4,1,27069
12.7,11.4,1,27071
14.9,4.6,1,27073
14.0,10.1,1,27075
11.4,11.0,1,27077
18.2,6.5,1,27079
15.8,4.9,1,27081
16.6,5.1,1,27083
16.8,6.5,1,27085
11.0,8.3,1,27087
9.4,8.4,1,27089
18.2,5.6,1,27091
16.3,7.2,1,27093
17.5,10.0,1,27095
16.9,9.8,1,27097
19.8,8.2,1,27099
16.8,5.3,1,27101
17.4,5.5,1,27103
16.7,4.3,1,27105
10.8,7.2,1,27107
20.2,8.4,1,27109
13.5,8.5,1,27111
9.6,8.0,1,27113
18.7,11.6,1,27115
16.0,4.6,1,27117
10.0,7.5,1,27119
14.3,7.1,1,27121
19.8,8.7,1,27123
9.8,7.8,1,27125
16.3,4.8,1,27127
15.9,5.3,1,27129
19.3,7.9,1,27131
16.8,4.1,1,27133
9.7,9.9,1,27135
14.1,11.0,1,27137
19.0,7.4,1,27139
17.3,8.3,1,27141
17.0,5.8,1,27143
16.0,8.2,1,27145
19.2,7.8,1,27147
13.6,5.9,1,27149
14.2,5.5,1,27151
15.8,9.8,1,27153
13.4,5.4,1,27155
21.6,9.3,1,27157
14.8,10.0,1,27159
18.7,6.8,1,27161
19.8,8.8,1,27163
17.7,5.4,1,27165
13.0,6.8,1,27167
22.4,9.4,1,27169
17.3,7.8,1,27171
16.0,5.0,1,27173
55.0,6.8,1,28001
47.6,8.2,1,28003
54.8,6.3,1,28005
50.3,6.4,1,28007
47.9,8.3,1,28009
50.0,7.6,1,28011
49.8,7.2,1,28013
51.4,8.0,1,28015
50.1,7.4,1,28017
49.9,6.7,1,28019
54.6,7.4,1,28021
53.3,6.5,1,28023
50.8,7.5,1,28025
50.5,9.2,1,28027
53.9,6.6,1,28029
54.4,6.7,1,28031
48.7,8.3,1,28033
55.5,6.7,1,28035
54.6,6.6,1,28037
56.4,6.7,1,28039
55.2,6.4,1,28041
50.5,7.6,1,28043
57.4,6.7,1,28045
57.1,6.5,1,28047
53.5,6.9,1,28049
52.8,8.3,1,28051
53.8,9.3,1,28053
53.4,8.2,1,28055
49.2,7.7,1,28057
57.3,6.7,1,28059
53.2,6.6,1,28061
54.7,7.1,1,28063
55.0,7.0,1,28065
54.1,6.3,1,28067
51.5,6.6,1,28069
49.1,7.5,1,28071
55.9,7.1,1,28073
52.4,6.7,1,28075
55.0,6.8,1,28077
50.9,6.1,1,28079
49.9,8.2,1,28081
52.6,9.1,1,28083
54.2,6.4,1,28085
51.0,7.3,1,28087
52.2,6.3,1,28089
56.4,7.3,1,28091
48.6,8.4,1,28093
49.8,7.0,1,28095
49.4,6.3,1,28097
50.8,6.2,1,28099
52.2,6.7,1,28101
51.6,7.4,1,28103
51.5,8.0,1,28105
49.7,8.1,1,28107
56.6,6.9,1,28109
55.2,6.4,1,28111
54.9,6.3,1,28113
49.6,7.8,1,28115
48.6,8.3,1,28117
50.7,9.1,1,28119
53.0,6.7,1,28121
52.1,6.6,1,28123
53.6,8.7,1,28125
53.8,6.8,1,28127
53.3,6.7,1,28129
56.3,6.7,1,28131
51.5,8.3,1,28133
51.3,8.8,1,28135
49.1,8.2,1,28137
47.8,8.1,1,28139
48.0,8.2,1,28141
49.4,8.5,1,28143
49.0,8.1,1,28145
55.8,6.9,1,28147
54.0,7.6,1,28149
51.6,7.8,1,28151
53.8,6.1,1,28153
49.7,6.7,1,28155
55.3,6.2,1,28157
50.7,6.9,1,28159
49.8,7.5,1,28161
53.4,7.7,1,28163
31.8,8.5,1,29001
30.9,6.3,1,29003
29.9,6.7,1,29005
35.3,8.4,1,29007
40.5,6.8,1,29009
39.0,6.8,1,29011
38.0,8.2,1,29013
37.2,7.4,1,29015
40.6,8.0,1,29017
36.4,8.3,1,29019
32.5,6.7,1,29021
42.4,7.5,1,29023
32.5,7.4,1,29025
37.1,8.5,1,29027
39.0,8.0,1,29029
41.2,8.7,1,29031
34.3,8.1,1,29033
41.4,8.2,1,29035
36.2,8.2,1,29037
39.8,8.1,1,29039
34.4,8.2,1,29041
38.7,6.5,1,29043
31.0,6.9,1,29045
33.7,7.1,1,29047
32.1,6.8,1,29049
38.7,8.5,1,29051
36.9,8.6,1,29053
38.2,7.9,1,29055
40.0,7.7,1,29057
38.2,7.0,1,29059
31.9,7.3,1,29061
31.4,6.9,1,29063
38.3,7.3,1,29065
39.7,7.3,1,29067
44.2,7.9,1,29069
37.9,8.3,1,29071
37.7,8.2,1,29073
30.9,7.5,1,29075
38.8,7.0,1,29077
32.0,7.6,1,29079
30.6,7.5,1,29081
37.4,7.8,1,29083
38.2,7.4,1,29085
30.4,5.9,1,29087
36.0,8.6,1,29089
40.8,8.0,1,29091
39.2,8.2,1,29093
34.9,7.6,1,29095
40.6,7.5,1,29097
39.3,8.6,1,29099
36.2,8.4,1,29101
31.5,7.6,1,29103
38.9,7.5,1,29105
35.3,8.4,1,29107
39.7,7.1,1,29109
31.6,6.8,1,29111
36.2,8.5,1,29113
32.7,7.8,1,29115
33.0,7.6,1,29117
42.0,7.6,1,29119
32.6,7.8,1,29121
39.8,8.0,1,29123
39.2,8.3,1,29125
33.1,7.5,1,29127
30.1,7.1,1,29129
39.4,8.6,1,29131
43.4,8.8,1,29133
37.8,8.6,1,29135
34.0,7.9,1,29137
36.4,8.6,1,29139
37.7,8.3,1,29141
43.4,8.1,1,29143
42.3,8.6,1,29145
30.0,7.2,1,29147
41.7,8.3,1,29149
38.6,8.5,1,29151
40.7,7.2,1,29153
44.3,7.8,1,29155
39.8,8.2,1,29157
36.4,8.1,1,29159
39.2,7.9,1,29161
35.2,8.5,1,29163
34.3,7.7,1,29165
39.0,7.6,1,29167
39.6,8.0,1,29169
30.0,7.2,1,29171
34.5,8.3,1,29173
34.3,8.1,1,29175
33.9,7.8,1,29177
39.7,8.1,1,29179
42.6,8.4,1,29181
38.0,8.8,1,29183
38.3,7.4,1,29185
39.4,8.2,1,29186
39.4,8.5,1,29187
38.5,8.4,1,29189
35.8,8.6,1,29195
31.0,8.3,1,29197
31.1,7.9,1,29199
42.8,9.0,1,29201
40.3,8.1,1,29203
32.2,7.2,1,29205
42.3,7.8,1,29207
39.5,5.9,1,29209
31.4,7.7,1,29211
40.4,6.6,1,29213
39.4,7.7,1,29215
38.7,7.5,1,29217
37.0,8.7,1,29219
38.9,8.6,1,29221
40.6,7.5,1,29223
38.3,7.2,1,29225
29.8,7.6,1,29227
39.1,7.6,1,29229
38.8,8.3,1,29510
17.4,0.6,1,30001
24.8,5.0,1,30003
21.1,7.6,1,30005
23.1,3.1,1,30007
24.3,4.7,1,30009
24.2,8.3,1,30011
27.2,7.2,1,30013
27.0,10.0,1,30015
24.4,8.8,1,30017
15.4,8.9,1,30019
19.8,7.8,1,30021
18.9,1.2,1,30023
22.3,8.0,1,30025
26.9,8.0,1,30027
24.5,5.7,1,30029
19.4,1.5,1,30031
24.5,9.8,1,30033
26.5,9.8,1,30035
27.2,6.2,1,30037
21.6,2.6,1,30039
18.4,6.6,1,30041
21.8,2.0,1,30043
25.1,5.6,1,30045
25.2,3.5,1,30047
24.5,5.3,1,30049
22.3,8.8,1,30051
26.2,6.2,1,30053
17.9,6.9,1,30055
19.5,1.0,1,30057
21.4,3.1,1,30059
25.4,3.6,1,30061
23.4,3.0,1,30063
28.4,8.1,1,30065
20.3,2.1,1,30067
27.5,9.0,1,30069
19.3,7.1,1,30071
26.1,9.2,1,30073
25.1,6.9,1,30075
21.9,3.6,1,30077
22.2,8.3,1,30079
22.1,1.9,1,30081
17.2,7.4,1,30083
14.6,6.9,1,30085
25.7,8.6,1,30087
25.6,3.6,1,30089
14.6,8.7,1,30091
19.6,0.9,1,30093
25.6,4.3,1,30095
25.0,3.2,1,30097
26.8,8.3,1,30099
25.8,11.0,1,30101
27.2,9.1,1,30103
16.2,7.4,1,30105
25.7,4.9,1,30107
21.2,8.2,1,30109
27.8,7.0,1,30111
27.1,4.2,1,31001
23.0,3.8,1,31003
22.9,0.1,1,31005
25.7,0.6,1,31007
23.6,1.6,1,31009
24.1,4.4,1,31011
23.5,0.5,1,31013
21.5,2.5,1,31015
22.5,1.5,1,31017
26.7,4.4,1,31019
24.3,5.2,1,31021
26.1,5.0,1,31023
28.3,6.4,1,31025
20.4,2.9,1,31027
24.9,-0.6,1,31029
24.4,3.4,1,31031
24.8,-0.3,1,31033
27.5,4.8,1,31035
25.1,5.0,1,31037
23.3,4.3,1,31039
24.5,2.5,1,31041
20.6,2.9,1,31043
25.5,2.9,1,31045
25.4,1.9,1,31047
23.4,-1.6,1,31049
19.8,2.1,1,31051
25.3,5.2,1,31053
26.4,5.5,1,31055
26.0,-0.5,1,31057
27.5,4.9,1,31059
27.8,3.6,1,31061
26.0,1.5,1,31063
27.3,2.2,1,31065
28.8,5.5,1,31067
22.4,-0.8,1,31069
22.8,2.8,1,31071
26.6,2.3,1,31073
22.0,0.2,1,31075
24.0,3.6,1,31077
26.7,4.5,1,31079
27.2,4.9,1,31081
28.0,3.2,1,31083
25.7,0.7,1,31085
26.8,0.8,1,31087
21.9,2.6,1,31089
23.4,1.3,1,31091
25.4,3.8,1,31093
28.2,4.8,1,31095
29.5,6.4,1,31097
27.1,4.1,1,31099
23.9,-0.3,1,31101
22.8,3.1,1,31103
24.3,-0.5,1,31105
21.3,2.8,1,31107
28.6,6.4,1,31109
24.2,0.5,1,31111
23.9,1.2,1,31113
22.8,2.1,1,31115
23.2,0.5,1,31117
23.5,4.2,1,31119
26.4,4.8,1,31121
23.9,-0.2,1,31123
24.9,4.2,1,31125
29.9,6.2,1,31127
28.9,5.6,1,31129
29.2,6.5,1,31131
29.5,5.9,1,31133
24.3,-0.4,1,31135
26.9,3.3,1,31137
22.1,3.6,1,31139
24.6,4.6,1,31141
26.6,5.3,1,31143
26.6,1.2,1,31145
30.2,6.1,1,31147
21.7,1.8,1,31149
28.3,5.7,1,31151
27.1,5.6,1,31153
26.8,5.6,1,31155
25.3,0.5,1,31157
27.8,5.7,1,31159
23.4,2.1,1,31161
25.2,3.8,1,31163
23.6,1.4,1,31165
23.4,4.1,1,31167
28.7,5.4,1,31169
24.0,1.4,1,31171
21.7,3.4,1,31173
23.6,2.9,1,31175
25.8,5.6,1,31177
21.2,2.8,1,31179
27.9,4.3,1,31181
23.6,3.9,1,31183
27.3,5.0,1,31185
30.6,0.2,1,32001
42.6,-0.8,1,32003
28.1,-3.1,1,32005
22.8,-1.8,1,32007
32.7,1.5,1,32009
23.5,-1.8,1,32011
28.3,-0.2,1,32013
26.0,-1.6,1,32015
33.7,-0.7,1,32017
28.6,-2.7,1,32019
29.4,-0.5,1,32021
31.4,0.5,1,32023
31.1,1.3,1,32027
28.4,-3.3,1,32029
28.6,-1.1,1,32031
23.0,-2.6,1,32033
28.8,-2.9,1,32510
30.3,11.6,1,33001
29.2,12.3,1,33003
30.7,11.3,1,33005
24.6,12.6,1,33007
27.6,12.5,1,33009
32.4,11.4,1,33011
30.6,11.5,1,33013
33.6,11.1,1,33015
31.1,10.2,1,33017
29.3,11.9,1,33019
42.8,10.9,1,34001
40.5,12.1,1,34003
42.6,11.1,1,34005
42.7,11.1,1,34007
43.3,10.4,1,34009
42.8,10.9,1,34011
41.5,12.6,1,34013
42.8,11.1,1,34015
43.0,12.3,1,34017
39.3,12.3,1,34019
41.3,11.5,1,34021
42.2,12.3,1,34023
42.1,11.6,1,34025
38.7,12.4,1,34027
42.4,11.1,1,34029
38.6,12.2,1,34031
42.7,10.8,1,34033
40.7,12.4,1,34035
36.8,12.3,1,34037
42.4,12.8,1,34039
37.7,12.5,1,34041
34.2,2.0,1,35001
30.0,-0.3,1,35003
43.2,4.4,1,35005
29.1,0.1,1,35006
28.4,0.4,1,35007
39.8,4.4,1,35009
41.4,4.6,1,35011
43.7,2.6,1,35013
45.6,4.1,1,35015
37.7,0.0,1,35017
38.3,3.5,1,35019
35.5,2.4,1,35021
40.1,-0.8,1,35023
44.5,4.5,1,35025
38.2,2.6,1,35027
26.9,0.1,1,35028
41.5,0.4,1,35029
28.0,0.1,1,35031
30.2,1.5,1,35033
40.4,1.7,1,35035
39.3,3.3,1,35037
23.8,0.2,1,35039
40.8,4.3,1,35041
28.7,-0.1,1,35043
30.8,2.8,1,35045
34.9,1.9,1,35047
30.2,1.2,1,35049
39.6,1.3,1,35051
35.6,1.6,1,35053
22.1,-0.0,1,35055
33.3,2.7,1,35057
32.2,0.5,1,35059
35.7,2.0,1,35061
32.1,10.6,1,36001
32.1,10.6,1,36003
42.5,11.9,1,36005
32.2,10.2,1,36007
32.0,10.5,1,36009
31.9,9.7,1,36011
32.8,10.2,1,36013
33.6,11.3,1,36015
31.3,10.9,1,36017
24.8,10.0,1,36019
33.9,11.1,1,36021
30.5,10.3,1,36023
31.7,11.3,1,36025
36.0,12.2,1,36027
32.1,9.2,1,36029
25.2,10.8,1,36031
24.0,10.8,1,36033
29.2,11.0,1,36035
31.1,8.8,1,36037
31.8,10.4,1,36039
25.7,11.5,1,36041
26.6,10.6,1,36043
27.1,10.3,1,36045
43.2,11.8,1,36047
25.6,10.8,1,36049
32.8,10.1,1,36051
29.9,10.5,1,36053
32.4,9.2,1,36055
30.9,10.4,1,36057
42.0,11.4,1,36059
43.0,12.1,1,36061
31.7,8.0,1,36063
28.8,10.4,1,36065
31.1,9.8,1,36067
32.5,9.9,1,36069
36.2,11.8,1,36071
31.6,8.5,1,36073
29.7,9.8,1,36075
30.1,10.1,1,36077
37.2,12.4,1,36079
42.5,11.4,1,36081
32.3,11.5,1,36083
43.4,12.4,1,36085
38.8,12.1,1,36087
25.2,11.0,1,36089
31.0,11.9,1,36091
31.6,11.1,1,36093
30.3,10.0,1,36095
32.8,11.1,1,36097
33.0,9.8,1,36099
32.8,11.1,1,36101
40.9,11.3,1,36103
34.0,12.2,1,36105
32.7,10.4,1,36107
32.0,10.3,1,36109
34.1,11.6,1,36111
28.3,12.0,1,36113
30.7,12.2,1,36115
32.3,9.4,1,36117
39.7,12.4,1,36119
30.9,9.9,1,36121
32.6,10.2,1,36123
46.2,7.2,1,37001
44.4,6.3,1,37003
40.4,8.2,1,37005
48.9,6.9,1,37007
38.8,7.1,1,37009
37.6,6.2,1,37011
49.1,6.0,1,37013
48.2,7.5,1,37015
50.0,6.1,1,37017
51.3,5.8,1,37019
41.2,6.0,1,37021
44.5,6.5,1,37023
47.2,6.9,1,37025
43.9,6.2,1,37027
48.0,7.3,1,37029
50.5,5.2,1,37031
45.2,7.0,1,37033
45.6,6.9,1,37035
47.3,7.1,1,37037
42.8,5.4,1,37039
48.5,7.4,1,37041
42.1,5.7,1,37043
45.9,6.4,1,37045
50.5,5.8,1,37047
49.7,6.0,1,37049
49.2,6.5,1,37051
48.2,7.2,1,37053
48.8,5.3,1,37055
45.8,7.2,1,37057
45.0,7.3,1,37059
49.2,5.9,1,37061
47.2,8.1,1,37063
48.1,7.5,1,37065
44.5,7.1,1,37067
47.3,8.4,1,37069
46.9,7.0,1,37071
47.7,7.7,1,37073
40.8,5.3,1,37075
46.6,8.6,1,37077
48.5,6.5,1,37079
45.4,7.2,1,37081
46.8,7.5,1,37083
48.2,6.5,1,37085
37.6,4.6,1,37087
42.3,5.6,1,37089
47.7,7.7,1,37091
49.3,7.1,1,37093
49.6,5.5,1,37095
45.4,7.2,1,37097
39.0,4.4,1,37099
48.3,6.9,1,37101
49.3,5.9,1,37103
47.9,7.0,1,37105
48.3,5.7,1,37107
46.1,6.9,1,37109
43.7,6.5,1,37111
40.6,5.0,1,37113
41.1,5.8,1,37115
48.6,7.3,1,37117
47.7,7.2,1,37119
38.3,5.6,1,37121
48.5,7.5,1,37123
49.0,7.8,1,37125
47.6,8.0,1,37127
51.7,6.3,1,37129
46.7,7.5,1,37131
50.1,5.7,1,37133
46.6,7.7,1,37135
50.0,5.5,1,37137
48.2,7.3,1,37139
50.4,5.9,1,37141
48.3,7.3,1,37143
46.0,8.3,1,37145
48.8,6.8,1,37147
45.5,5.7,1,37149
46.6,6.9,1,37151
49.4,7.4,1,37153
50.2,6.5,1,37155
44.8,7.0,1,37157
46.3,7.4,1,37159
45.7,6.2,1,37161
49.3,6.5,1,37163
49.9,7.4,1,37165
47.9,6.9,1,37167
43.7,6.8,1,37169
43.3,7.3,1,37171
38.6,4.7,1,37173
41.7,5.9,1,37175
49.2,6.5,1,37177
48.6,7.1,1,37179
46.4,8.4,1,37181
47.7,7.5,1,37183
46.3,8.0,1,37185
49.0,7.1,1,37187
38.6,6.6,1,37189
48.6,6.5,1,37191
43.8,7.1,1,37193
48.6,7.6,1,37195
43.8,6.8,1,37197
38.1,5.5,1,37199
19.0,7.0,1,38001
10.8,5.5,1,38003
10.0,7.0,1,38005
19.5,8.2,1,38007
10.2,7.1,1,38009
21.8,8.1,1,38011
12.1,7.9,1,38013
11.8,5.0,1,38015
10.8,5.6,1,38017
8.6,8.2,1,38019
10.5,2.8,1,38021
13.7,9.0,1,38023
17.7,8.3,1,38025
10.5,6.7,1,38027
13.0,4.5,1,38029
10.8,6.4,1,38031
20.6,8.3,1,38033
9.3,6.3,1,38035
15.7,5.5,1,38037
9.6,6.2,1,38039
17.5,6.4,1,38041
10.5,5.0,1,38043
11.6,4.4,1,38045
12.0,5.2,1,38047
11.7,7.2,1,38049
12.0,4.2,1,38051
18.0,9.1,1,38053
13.8,6.7,1,38055
15.3,6.4,1,38057
14.7,5.8,1,38059
14.2,8.1,1,38061
8.8,6.5,1,38063
14.6,6.1,1,38065
9.8,8.8,1,38067
10.3,7.6,1,38069
8.9,6.8,1,38071
11.5,4.7,1,38073
12.1,7.5,1,38075
12.6,5.5,1,38077
10.5,9.1,1,38079
11.3,3.8,1,38081
10.6,5.2,1,38083
14.8,4.6,1,38085
20.8,7.7,1,38087
17.7,6.9,1,38089
9.0,5.4,1,38091
11.7,5.7,1,38093
9.7,8.8,1,38095
10.1,6.0,1,38097
9.5,7.4,1,38099
13.8,7.8,1,38101
10.3,5.9,1,38103
15.3,8.7,1,38105
39.7,9.4,1,39001
35.0,9.7,1,39003
34.7,9.8,1,39005
35.2,10.9,1,39007
38.9,9.3,1,39009
34.9,9.4,1,39011
37.3,9.3,1,39013
39.0,9.4,1,39015
37.7,9.1,1,39017
36.5,10.2,1,39019
36.2,10.2,1,39021
37.4,10.6,1,39023
38.8,9.0,1,39025
38.1,10.1,1,39027
35.4,9.4,1,39029
36.4,9.7,1,39031
34.8,9.9,1,39033
36.0,10.3,1,39035
35.8,9.9,1,39037
34.2,10.0,1,39039
36.1,9.4,1,39041
35.8,9.7,1,39043
36.6,8.7,1,39045
37.7,10.1,1,39047
37.0,9.2,1,39049
34.0,10.3,1,39051
39.2,7.5,1,39053
34.7,11.1,1,39055
37.9,10.2,1,39057
37.7,9.9,1,39059
38.4,8.7,1,39061
35.3,10.1,1,39063
35.6,10.3,1,39065
37.3,10.3,1,39067
34.6,10.0,1,39069
38.8,10.2,1,39071
37.6,9.1,1,39073
35.7,9.9,1,39075
35.1,9.9,1,39077
39.5,9.4,1,39079
36.7,9.1,1,39081
35.2,9.5,1,39083
35.9,10.6,1,39085
40.0,8.0,1,39087
36.0,9.3,1,39089
35.6,10.3,1,39091
35.5,9.4,1,39093
35.4,10.3,1,39095
37.0,10.0,1,39097
35.6,10.6,1,39099
35.7,9.9,1,39101
35.5,10.1,1,39103
39.0,8.1,1,39105
34.6,9.4,1,39107
37.4,10.6,1,39109
37.6,8.8,1,39111
37.9,10.2,1,39113
38.4,9.6,1,39115
34.8,9.6,1,39117
37.4,9.6,1,39119
37.8,9.3,1,39121
35.6,10.0,1,39123
35.0,10.4,1,39125
37.3,9.4,1,39127
37.9,9.3,1,39129
39.8,10.1,1,39131
36.1,11.6,1,39133
36.1,9.5,1,39135
35.0,10.0,1,39137
34.4,9.9,1,39139
39.0,10.0,1,39141
35.6,10.0,1,39143
39.9,9.2,1,39145
35.2,9.9,1,39147
36.0,10.3,1,39149
36.7,11.1,1,39151
36.8,11.3,1,39153
35.5,11.0,1,39155
37.1,10.4,1,39157
35.9,9.6,1,39159
35.1,10.2,1,39161
39.0,9.6,1,39163
38.4,9.6,1,39165
39.2,9.3,1,39167
35.6,10.1,1,39169
33.4,10.2,1,39171
35.2,10.0,1,39173
35.6,10.1,1,39175
42.1,5.8,1,40001
39.6,6.6,1,40003
46.6,6.5,1,40005
37.6,4.6,1,40007
43.4,7.2,1,40009
41.7,6.8,1,40011
48.3,7.5,1,40013
42.9,6.5,1,40015
42.3,6.6,1,40017
46.1,6.0,1,40019
42.6,5.9,1,40021
47.8,6.9,1,40023
34.1,1.0,1,40025
43.5,6.1,1,40027
45.8,6.2,1,40029
44.4,6.1,1,40031
45.8,6.3,1,40033
40.8,6.4,1,40035
41.5,5.4,1,40037
42.0,6.9,1,40039
41.9,6.5,1,40041
40.9,6.6,1,40043
39.5,5.9,1,40045
41.0,7.0,1,40047
45.0,6.3,1,40049
43.5,6.3,1,40051
39.8,6.9,1,40053
43.9,6.7,1,40055
44.3,6.6,1,40057
38.4,5.4,1,40059
44.8,5.8,1,40061
44.1,5.6,1,40063
44.8,6.6,1,40065
46.5,6.1,1,40067
46.8,6.7,1,40069
